AnnotationId,DataName,UserId,Label,AdjudicationRoundNumber,Timestamp,AdjudicationId,PositionStart,PositionEnd,RationaleInstructions,RationaleFreeForm
Na6d7Dai22pZxLMaK,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T18:04:38.538Z,WqGuncJKGXyorrpzQ,5850,5880,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""Li8y6Y5AyKDtFyDH9""}],""_id"":""jsfs55BNzqzgCBXve""}]",
Na6d7Dai22pZxLMaK,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:16:27.810Z,WqGuncJKGXyorrpzQ,5850,5880,,
NqjgTKguGN9BBNSYf,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T19:59:31.783Z,WqGuncJKGXyorrpzQ,15270,15300,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
NqjgTKguGN9BBNSYf,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:30:32.786Z,WqGuncJKGXyorrpzQ,15270,15300,,
P8amYqQNAnuMo5qmo,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,1,2019-03-13T17:13:33.902Z,WqGuncJKGXyorrpzQ,1890,1920,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""QH2eoLsoESmyunn6t""}],""_id"":""7kPaHPQEMNc342sst""}]",
P8amYqQNAnuMo5qmo,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,0,2019-02-05T17:10:21.505Z,WqGuncJKGXyorrpzQ,1890,1920,,
PgMFL7KSi6uJYnhAj,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T19:51:09.146Z,WqGuncJKGXyorrpzQ,13710,13740,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
PgMFL7KSi6uJYnhAj,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:28:43.706Z,WqGuncJKGXyorrpzQ,13710,13740,,
PhZyM7iicMdAwNS4H,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-14T18:42:49.823Z,WqGuncJKGXyorrpzQ,15060,15090,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
PhZyM7iicMdAwNS4H,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,0,2019-02-05T17:30:04.346Z,WqGuncJKGXyorrpzQ,15060,15090,,
PrPBKdTzZ3qKytNyg,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T18:13:59.742Z,WqGuncJKGXyorrpzQ,6900,6930,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
PrPBKdTzZ3qKytNyg,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:18:12.536Z,WqGuncJKGXyorrpzQ,6900,6930,,
PzdRGfC7SJunAQSpt,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T19:41:46.765Z,WqGuncJKGXyorrpzQ,8670,8700,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
PzdRGfC7SJunAQSpt,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:22:01.488Z,WqGuncJKGXyorrpzQ,8670,8700,,
Pzmxa4vSsx3igavRR,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T19:45:39.275Z,WqGuncJKGXyorrpzQ,8880,8910,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
Pzmxa4vSsx3igavRR,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:22:38.191Z,WqGuncJKGXyorrpzQ,8880,8910,,
QE2SPhwXaov7zpq9Y,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,1,2019-03-15T20:27:42.601Z,WqGuncJKGXyorrpzQ,18570,18600,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""QH2eoLsoESmyunn6t""}],""_id"":""7kPaHPQEMNc342sst""}]",
QE2SPhwXaov7zpq9Y,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:36:18.086Z,WqGuncJKGXyorrpzQ,18570,18600,,
QHBu7YikwRAdegp8f,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T19:48:59.557Z,WqGuncJKGXyorrpzQ,13350,13380,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
QHBu7YikwRAdegp8f,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:28:22.270Z,WqGuncJKGXyorrpzQ,13350,13380,,
QNDmQADff2wnFDfRf,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,1,2019-03-13T17:39:01.247Z,WqGuncJKGXyorrpzQ,3990,4020,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""ozZg95twXAeL7zBP5""}],""_id"":""oiJMc9K56g9t9FBnd""}]",
QNDmQADff2wnFDfRf,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,0,2019-02-05T17:13:32.545Z,WqGuncJKGXyorrpzQ,3990,4020,,
QPu5r377w76g3AnkD,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,1,2019-03-15T20:11:11.376Z,WqGuncJKGXyorrpzQ,20700,20730,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""QH2eoLsoESmyunn6t""}],""_id"":""7kPaHPQEMNc342sst""}]",
QPu5r377w76g3AnkD,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,0,2019-02-05T17:39:00.934Z,WqGuncJKGXyorrpzQ,20700,20730,,
QRqRegTes2Bog5PAZ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,1,2019-03-13T17:38:08.035Z,WqGuncJKGXyorrpzQ,3900,3930,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""ozZg95twXAeL7zBP5""}],""_id"":""oiJMc9K56g9t9FBnd""}]",
QRqRegTes2Bog5PAZ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,0,2019-02-05T17:13:27.664Z,WqGuncJKGXyorrpzQ,3900,3930,,
QSEo3Zk3KMpE8MtaB,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T20:05:00.851Z,WqGuncJKGXyorrpzQ,19710,19740,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
QSEo3Zk3KMpE8MtaB,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:37:41.677Z,WqGuncJKGXyorrpzQ,19710,19740,,
QZ3NTsvDvyJy2GuZK,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T18:38:27.243Z,WqGuncJKGXyorrpzQ,10860,10890,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
QZ3NTsvDvyJy2GuZK,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:24:49.471Z,WqGuncJKGXyorrpzQ,10860,10890,,
QdjpZW4tck5qjqBvY,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,1,2019-03-14T19:14:08.191Z,WqGuncJKGXyorrpzQ,7650,7680,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""4cYQMxFTezY5STvzT""},{""belief"":{""level"":1},""_id"":""Stc7y2rhijuP2ZbbJ""},{""belief"":{""level"":1},""_id"":""5Bm4FYTDc6TQodERk""},{""belief"":{""level"":1},""_id"":""WA82FAYGRBKbaJ5vC""},{""belief"":{""level"":1},""_id"":""gBWnHhxn8ARR6T82F""},{""belief"":{""level"":1},""_id"":""EAG5YD3QsArXKGQ48""},{""belief"":{""level"":1},""_id"":""KS4zjLrn9aaAbM8Hn""}],""_id"":""Sz6o5Km22JhiN4yeJ""}]",
QdjpZW4tck5qjqBvY,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:19:27.155Z,WqGuncJKGXyorrpzQ,7650,7680,,
Qftj5pHKR7jm4hQYx,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T18:16:22.598Z,WqGuncJKGXyorrpzQ,5640,5670,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
Qftj5pHKR7jm4hQYx,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:16:08.275Z,WqGuncJKGXyorrpzQ,5640,5670,,
Qg47hKZmf3Pm34sym,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,1,2019-03-14T19:21:19.670Z,WqGuncJKGXyorrpzQ,7800,7830,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""QH2eoLsoESmyunn6t""}],""_id"":""7kPaHPQEMNc342sst""}]",
Qg47hKZmf3Pm34sym,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,0,2019-02-05T17:19:55.379Z,WqGuncJKGXyorrpzQ,7800,7830,,
Qgk28ktKEtvXgtos6,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T18:04:11.642Z,WqGuncJKGXyorrpzQ,5820,5850,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""Li8y6Y5AyKDtFyDH9""}],""_id"":""jsfs55BNzqzgCBXve""}]",
Qgk28ktKEtvXgtos6,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:16:25.107Z,WqGuncJKGXyorrpzQ,5820,5850,,
QkaAE3ZCPDg7o9gvX,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T19:53:35.817Z,WqGuncJKGXyorrpzQ,14370,14400,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""Li8y6Y5AyKDtFyDH9""}],""_id"":""jsfs55BNzqzgCBXve""}]",
QkaAE3ZCPDg7o9gvX,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:29:18.905Z,WqGuncJKGXyorrpzQ,14370,14400,,
Qkxwt5qM6m39YDQda,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T20:14:24.079Z,WqGuncJKGXyorrpzQ,20910,20940,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
Qkxwt5qM6m39YDQda,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:39:17.753Z,WqGuncJKGXyorrpzQ,20910,20940,,
R2x6mNr7TeBmDkkfq,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T19:59:52.815Z,WqGuncJKGXyorrpzQ,15300,15330,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
R2x6mNr7TeBmDkkfq,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:30:37.435Z,WqGuncJKGXyorrpzQ,15300,15330,,
RGQqMTuhMZCNfGwdp,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,1,2019-03-14T19:23:09.940Z,WqGuncJKGXyorrpzQ,7920,7950,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""aM6FX45yzrvQs7kBa""},{""belief"":{""level"":1},""_id"":""oMELdNXmeGvY9SksF""}],""_id"":""Mf3XzKhneJmTLnhjE""}]",
RGQqMTuhMZCNfGwdp,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,0,2019-02-05T17:20:29.301Z,WqGuncJKGXyorrpzQ,7920,7950,,
RXASnRY3R8P2R6vLQ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T18:19:43.230Z,WqGuncJKGXyorrpzQ,6090,6120,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
RXASnRY3R8P2R6vLQ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:17:01.704Z,WqGuncJKGXyorrpzQ,6090,6120,,
Rgq95eNvHnD2TmQjf,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,1,2019-03-15T19:56:54.927Z,WqGuncJKGXyorrpzQ,18750,18780,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""aM6FX45yzrvQs7kBa""},{""belief"":{""level"":1},""_id"":""oMELdNXmeGvY9SksF""}],""_id"":""Mf3XzKhneJmTLnhjE""}]",
Rgq95eNvHnD2TmQjf,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:36:29.817Z,WqGuncJKGXyorrpzQ,18750,18780,,
RhBhpBCwW2pmYk23A,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,1,2019-03-13T19:45:52.215Z,WqGuncJKGXyorrpzQ,12930,12960,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""QH2eoLsoESmyunn6t""}],""_id"":""7kPaHPQEMNc342sst""}]",
RhBhpBCwW2pmYk23A,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:27:39.950Z,WqGuncJKGXyorrpzQ,12930,12960,,
RnkiLatZ8TXoYB5zo,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T19:58:08.850Z,WqGuncJKGXyorrpzQ,15180,15210,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
RnkiLatZ8TXoYB5zo,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:30:14.242Z,WqGuncJKGXyorrpzQ,15180,15210,,
RvM7r7eiBtzYa9ABo,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,1,2019-03-14T18:51:55.072Z,WqGuncJKGXyorrpzQ,16920,16950,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""4cYQMxFTezY5STvzT""},{""belief"":{""level"":1},""_id"":""Stc7y2rhijuP2ZbbJ""},{""belief"":{""level"":1},""_id"":""5Bm4FYTDc6TQodERk""},{""belief"":{""level"":1},""_id"":""WA82FAYGRBKbaJ5vC""},{""belief"":{""level"":1},""_id"":""gBWnHhxn8ARR6T82F""},{""belief"":{""level"":1},""_id"":""EAG5YD3QsArXKGQ48""},{""belief"":{""level"":1},""_id"":""KS4zjLrn9aaAbM8Hn""}],""_id"":""Sz6o5Km22JhiN4yeJ""}]",
RvM7r7eiBtzYa9ABo,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,0,2019-02-05T17:33:40.267Z,WqGuncJKGXyorrpzQ,16920,16950,,
RwJsWinSWJB379xDZ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,1,2019-03-14T19:30:27.124Z,WqGuncJKGXyorrpzQ,8010,8040,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""wgPbRBrdH8wjb7K5s""},{""belief"":{""level"":1},""_id"":""hq3bYmPdch2Shsn33""},{""belief"":{""level"":1},""_id"":""vvixFSPX2X2HgRh6n""}],""_id"":""XAGwJGzZANk2GKuQY""}]",
RwJsWinSWJB379xDZ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,0,2019-02-05T17:20:35.043Z,WqGuncJKGXyorrpzQ,8010,8040,,
S9ZRJDBPEfitsunZ7,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T20:27:07.674Z,WqGuncJKGXyorrpzQ,21000,21030,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
S9ZRJDBPEfitsunZ7,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:39:34.251Z,WqGuncJKGXyorrpzQ,21000,21030,,
SDD9mdGSeWmTm9BTu,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T18:13:15.425Z,WqGuncJKGXyorrpzQ,6750,6780,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
SDD9mdGSeWmTm9BTu,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:18:03.407Z,WqGuncJKGXyorrpzQ,6750,6780,,
SPyRGf8syxTq4yPwC,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,1,2019-03-14T19:46:54.642Z,WqGuncJKGXyorrpzQ,8460,8490,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""dzbFzeHNbnQxpSsiF""},{""belief"":{""level"":1},""_id"":""iB6TndeMByy5X4BGD""},{""belief"":{""level"":1},""_id"":""4cYQMxFTezY5STvzT""}],""_id"":""8Qtzqssc7F9FuptAr""}]",
SPyRGf8syxTq4yPwC,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,0,2019-02-05T17:21:27.925Z,WqGuncJKGXyorrpzQ,8460,8490,,
SvkGwfmXurxSH36jz,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-14T19:06:55.876Z,WqGuncJKGXyorrpzQ,7440,7470,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""Li8y6Y5AyKDtFyDH9""}],""_id"":""jsfs55BNzqzgCBXve""}]",
SvkGwfmXurxSH36jz,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:19:04.219Z,WqGuncJKGXyorrpzQ,7440,7470,,
SzJMaizDDdnj9fHnP,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T20:31:15.250Z,WqGuncJKGXyorrpzQ,8610,8640,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
SzJMaizDDdnj9fHnP,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,0,2019-02-05T17:21:41.654Z,WqGuncJKGXyorrpzQ,8610,8640,,
T5uZecwyJ8NMFFZbr,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T20:24:57.637Z,WqGuncJKGXyorrpzQ,22020,22050,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
T5uZecwyJ8NMFFZbr,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:41:15.887Z,WqGuncJKGXyorrpzQ,22020,22050,,
TABQF6r8NxSY25kQY,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,1,2019-03-13T20:01:05.673Z,WqGuncJKGXyorrpzQ,15360,15390,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""dzbFzeHNbnQxpSsiF""},{""belief"":{""level"":1},""_id"":""iB6TndeMByy5X4BGD""},{""belief"":{""level"":1},""_id"":""4cYQMxFTezY5STvzT""}],""_id"":""8Qtzqssc7F9FuptAr""}]",
TABQF6r8NxSY25kQY,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_rem,0,2019-02-05T17:30:44.488Z,WqGuncJKGXyorrpzQ,15360,15390,,
TWPrEnxjCf8Af73ux,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,1,2019-03-14T18:59:20.251Z,WqGuncJKGXyorrpzQ,4800,4830,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""aM6FX45yzrvQs7kBa""},{""belief"":{""level"":1},""_id"":""oMELdNXmeGvY9SksF""}],""_id"":""Mf3XzKhneJmTLnhjE""}]",Cannot score N2 because there is an arousal associated K complex
TWPrEnxjCf8Af73ux,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:14:41.439Z,WqGuncJKGXyorrpzQ,4800,4830,,
TaLn5dQqntKEBJkSp,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-15T19:47:34.092Z,WqGuncJKGXyorrpzQ,9690,9720,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""Li8y6Y5AyKDtFyDH9""}],""_id"":""jsfs55BNzqzgCBXve""}]",
TaLn5dQqntKEBJkSp,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:23:27.794Z,WqGuncJKGXyorrpzQ,9690,9720,,
Tac9C7wKWedvANCkH,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,1,2019-03-13T17:44:04.285Z,WqGuncJKGXyorrpzQ,4260,4290,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""ozZg95twXAeL7zBP5""}],""_id"":""oiJMc9K56g9t9FBnd""}]",
Tac9C7wKWedvANCkH,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,0,2019-02-05T17:13:46.622Z,WqGuncJKGXyorrpzQ,4260,4290,,
TeJRrNSavcpGinxQj,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,1,2019-03-13T17:17:42.538Z,WqGuncJKGXyorrpzQ,2370,2400,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""XDWqs9hbyHFPdAtXv""},{""belief"":{""level"":1},""_id"":""WZdfizFjNkBrs93Ab""}],""_id"":""yeEuYP8YK3QSqKE4J""}]",
TeJRrNSavcpGinxQj,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:11:07.870Z,WqGuncJKGXyorrpzQ,2370,2400,,
ThyFNwRxoTTuG7vwJ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,1,2019-03-13T17:42:29.741Z,WqGuncJKGXyorrpzQ,4170,4200,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""ozZg95twXAeL7zBP5""}],""_id"":""oiJMc9K56g9t9FBnd""}]",
ThyFNwRxoTTuG7vwJ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n3,0,2019-02-05T17:13:41.530Z,WqGuncJKGXyorrpzQ,4170,4200,,
Tt2Nj3hGtPrsKAHcJ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_wake,1,2019-03-15T20:31:47.797Z,WqGuncJKGXyorrpzQ,7710,7740,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""QH2eoLsoESmyunn6t""}],""_id"":""7kPaHPQEMNc342sst""}]",
Tt2Nj3hGtPrsKAHcJ,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n2,0,2019-02-05T17:19:37.185Z,WqGuncJKGXyorrpzQ,7710,7740,,
Tx7f73BPGjErFiWGt,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,1,2019-03-15T20:06:57.943Z,WqGuncJKGXyorrpzQ,19980,20010,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""aM6FX45yzrvQs7kBa""},{""belief"":{""level"":1},""_id"":""oMELdNXmeGvY9SksF""}],""_id"":""Mf3XzKhneJmTLnhjE""}]",
Tx7f73BPGjErFiWGt,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:38:09.863Z,WqGuncJKGXyorrpzQ,19980,20010,,
WG5B9RzjrfurAj4Nk,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,1,2019-03-15T19:51:06.776Z,WqGuncJKGXyorrpzQ,18450,18480,"[{""conditions"":[{""belief"":{""level"":1},""_id"":""aM6FX45yzrvQs7kBa""},{""belief"":{""level"":1},""_id"":""oMELdNXmeGvY9SksF""}],""_id"":""Mf3XzKhneJmTLnhjE""}]",
WG5B9RzjrfurAj4Nk,1012142-1_P.edf,L98Bef8xRcWPXevPQ,sleep_stage_n1,0,2019-02-05T17:36:09.778Z,WqGuncJKGXyorrpzQ,18450,18480,,
